Type,TAG,NEXT BLK,DESCRIPTION,Full Address,Clean_Address_BCD,Clean_Address,New_Address
DA,STER_P69_STATUS,,STERILIZER P69 STATUS,OMR_GW2.STER.IR2.5,IR2.5,IR2.5,STER_P69_STATUS
DA,STER_P72_STATUS,,STERILIZER P72 STATUS,OMR_GW2.STER.IR2.1,IR2.1,IR2.1,STER_P72_STATUS
DA,STER_P76_STATUS,STER_P76_STATUS_EVAP,STERILIZER P76 STATUS,OMR_GW2.STER.IR2.6,IR2.6,IR2.6,STER_P76_STATUS
DA,STER_P116_STATUS,STER_P116_START_TIMESTAMP,STERILIZER P116 starter when in auto,OMR_GW2.STER.IR2.7,IR2.7,IR2.7,STER_P116_STATUS
DA,STER_P117_STATUS,,STERILIZER P117 STATUS,OMR_GW2.STER.IR2.9,IR2.9,IR2.9,STER_P117_STATUS
DA,STER_P118_STATUS,,STERILIZER P118 starter when in auto,OMR_GW2.STER.IR2.8,IR2.8,IR2.8,STER_P118_STATUS
DA,STER_P119_STATUS,,STERILIZER P119 STATUS,OMR_GW2.STER.IR2.10,IR2.10,IR2.10,STER_P119_STATUS
DA,STER_BLTK<15%,,"BALANCE TANK < 15 % ""CHECK P76""",OMR_GW2.STER.IR500.3,IR500.3,IR500.3,STER_LEVEL_BALANCE_TK_LOW
DA,STER_BEFORELOOP_TEMP,,BEFORE LOOP TEMP <140 c,OMR_GW2.STER.IR470.14,IR470.14,IR470.14,STER_BEFORELOOP_TEMP
DA,STER_AFTERLOOP_TEMP,,AFTER LOOP TEMP <140 c,OMR_GW2.STER.IR470.12,IR470.12,IR470.12,STER_AFTERLOOP_TEMP
DA,STER_START_CIP_DA,,,OMR_GW2.STER.IR420.0,IR420.0,IR420.0,STER_CIP_CS1
DA,STER_STEAM_PRESSURE_ALM,,Sterilizer Low Steam Pressure Alarm,OMR_GW2.STER.IR315.4,IR315.4,IR315.4,STER_STEAM_PRESSURE_ALM
DA,STER_TOGGLE_SWITCH_MANUAL,,Toggle Switch Manual @ Sterilizer Panel,OMR_GW2.STER.IR0.09,IR0.09,IR0.09,STER_TOGGLE_SWITCH_MANUAL
DA,SYS_WATCH_STER_OPEN,,MONITOR 1 MIN TIMER 254.0,OMR_GW2.STER.IR254.0,IR254.0,IR254.0,SYS_WATCH_STER_OPEN
DA,SYS_WATCH_STER_CLOSE,,MONITOR 1 MIN TIMER 254.0,OMR_GW2.STER.IR254.0,IR254.0,IR254.0,SYS_WATCH_STER_OPEN
DA,STER_VSD_FAULT_ALARM,,STER_PUMPS_VSD_FAULT,OMR_GW2.STER.IR503.0,IR503.0,IR503.0,STER_VSD_FAULT_ALARM
DA,STER_PROCESS_ALARM,,,OMR_GW2.STER.IR3.8,IR3.8,IR3.8,STER_PROCESS_ALARM
DA,STER_PH_SFTK_INTLK_ALM,,Cannot Start CIP - Close Outlet Valves,OMR_GW2.STER.IR506.08,IR506.08,IR506.08,STER_PH_SFTK_INTLK_ALM
MDO,STER_CIP_AUTO_MDO,,STERILIZER AUTO CIP,OMR_GW2.STER.IR481.1,IR481.1,IR481.1,STER_CIP_AUTO_DO
MDO,STER_CIP_MANUAL_MDO,,STERILIZER MANUAL CIP,OMR_GW2.STER.IR481.0,IR481.0,IR481.0,STER_CIP_MANUAL_DO
MDO,STER_CIP_MONTH_MDO,,STERILIZER MONTHLY CIP,OMR_GW2.STER.IR481.2,IR481.2,IR481.2,STER_CIP_MONTH_DO
MDO,STER_CIP_SHORT_MDO,,STERILIZER SHORT CIP,OMR_GW2.STER.IR481.3,IR481.3,IR481.3,STER_CIP_SHORT_DO
