remark,"CSV-Import-Export"
remark,"Date = Tue Apr 17 17:13:00 2024"
remark,"Version = RSLogix 5000 v33.01"
remark,"Owner = "
remark,"Company = "
0.3
TYPE,SCOPE,NAME,DESCRIPTION,DATATYPE,SPECIFIER,ATTRIBUTES
TAG,,IDH_ADDR_DM1122,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM1123,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM114,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM116,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM1170,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM1171,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM120,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM122,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM124,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM126,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,TEMPERATURE_S_P,"Temperature S.P.",REAL,,"(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM132,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM134,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM136,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM140,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM141,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM142,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM144,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM147,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM148,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM149,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,GLYCOL_SETPOINT,"Glycol Setpoint",REAL,,"(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM1712,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM1717,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM1720,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM1721,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM1722,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,EAST_FLOW_RATE,"EAST DRYER FLOW RATE 0-500  Chemetator flow",REAL,,"(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM1728,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM1730,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM1731,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM1732,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,WEST_FLOW_RATE,"WEST DRYER FLOW RATE 0-130 l/m",REAL,,"(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM1738,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM1740,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM1741,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM1742,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,REGEN_FAN_AMPS,"Regen Fan Amps",REAL,,"(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM1750,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM1751,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM1752,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM1757,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM1760,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM1761,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM1762,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,MAIN_FAN_AMPS,"Main Fan Amps",REAL,,"(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM1770,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM1771,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM1772,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM1777,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM1780,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM1781,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM1782,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM1787,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM1790,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM180,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM1821,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM184,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM1886,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM1921,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM2,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM200,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM204,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM215,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM217,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM220,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM221,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM222,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM223,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM224,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM225,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM226,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM24,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM25,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM255,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,DM257,"DM257",REAL,,"(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM257,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM258,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM259,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM260,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM2600,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM261,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM2650,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM27,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM270,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM2700,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM274,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM275,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,Tag_51_3_SET_POINT_RESULT,"51-3 SET POINT result",REAL,,"(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM279,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM28,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM280,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,C_S_P,"C (S.P.)",REAL,,"(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,,C1_PROP,"C+1 (Prop.)",REAL,,"(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,,C2_INT,"C+2 (Int.)",REAL,,"(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,,C3_DERIV,"C+3 (Deriv.)",REAL,,"(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,,C4_SAMPLE,"C+4 (Sample)",REAL,,"(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,,C5_FWDREV,"C+5 (FWD/REV*)",REAL,,"(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,,C6_IN_RANGE,"C+6 (IN Range | Time | OUT Range)",REAL,,"(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM284,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM285,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM2850,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM289,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM3,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM30,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM300,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM3000,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM3001,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM3002,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM3005,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM3006,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM3007,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM3008,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM3009,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM304,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM31,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM310,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM314,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM3143,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM3148,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM33,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM34,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,P66_SCADA_SPEED_SETPOINT,"P66 SCADA SPEED SETPOINT",REAL,,"(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,,P66_SP,"P66 SPEED SETPOINT",REAL,,"(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,,P117_SP,"P117 SPEED SETPOINT",REAL,,"(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM3505,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM3506,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM3521,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM3526,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM3553,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM3558,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM3563,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM3568,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM3573,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM3578,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM3603,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM3608,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM3613,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM3618,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM3623,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM3628,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM3800,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM3801,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM3802,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM3803,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM3804,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM3805,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM3806,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM3807,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM3808,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM3809,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM3810,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM3811,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM4,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM4000,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM4005,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM5,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_TR74_BEFORE_LOOP,"STERILE LOOP TEMP (Before Loop)",DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_TR74_STPT_AI,"TR74 SETPOINT",DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM502,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM503,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM505,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_TR74_OUT_AI,"STER TR74 PID OUTPUT",DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM508,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM509,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_VAC,"STERILIZER VACUUM LOW (PICA70)",DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_VAC_STPT_AR,"(NGC)",DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM512,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM513,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM515,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,HIGH_DEADBAND_LIMIT,"High Deadband Limit",REAL,,"(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,,HIGH_HIGH_DEADBAND_LIMIT,"High High DeadBand Limit",REAL,,"(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,,LOW_DEADBAND_LIMIT,"Low DeadBand Limit",REAL,,"(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,,LOW_LOW_DEADBAND_LIMIT,"Low Low DeadBand Limit",REAL,,"(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM5204,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM5205,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_OUTLET_TEMPERATURE_SCALED,"IDH Outlet Temperature Scaled",REAL,,"(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_OUTLET_TEMPERATURE_SCALED,"IDH Outlet Temperature Scaled",REAL,,"(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,,PREVIOUS_CC3_OUTPUT,"Previous CC3 Output",REAL,,"(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,,PREVIOUS_CC3_OUTPUT,"Previous CC3 Output",REAL,,"(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,,CURRENT_CC3_OUTPUT,"Current CC3 Output",REAL,,"(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,,CURRENT_CC3_OUTPUT,"Current CC3 Output",REAL,,"(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,,HEX_OUTPUT,"HEX Output",REAL,,"(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,,HEX_OUTPUT,"HEX Output",REAL,,"(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,,SCALED_HEX_OUTPUT,"Scaled Hex Output",REAL,,"(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,,SCALED_HEX_OUTPUT,"Scaled Hex Output",REAL,,"(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_OUTLET_SETPOINT,"IDH Outlet Setpoint",REAL,,"(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_OUTLET_SETPOINT,"IDH Outlet Setpoint",REAL,,"(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,,PHYSICAL_OUTPUT_104,"Physical Output (104)",REAL,,"(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,,PHYSICAL_OUTPUT_104,"Physical Output (104)",REAL,,"(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,,T51_12_SCALED,"T51-12 SCALED",REAL,,"(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,,T51_12_SCALED,"T51-12 SCALED",REAL,,"(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM6,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM7,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM8,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM800,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM801,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM9,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM900,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM901,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM902,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_TO_DRIER_CIP_STEP,"STERILIZER CIP SEQUENCE TO SET P117 P66 SPEED",REAL,,"(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,,EAST_FLOW,"New Dryer  flow rate",REAL,,"(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM930,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM934,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM935,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM939,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_HR01_00,,BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_HR01_01,,BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_HR01_02,,BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_HR01_03,,BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_HR01_04,,BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_HR01_05,,BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_HR01_06,,BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_HR01_07,,BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_HR01_08,,BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_HR01_09,,BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_HR01_10,,BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_HR01_11,,BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_HR02_00,,BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_HR02_01,,BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_HR02_02,,BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_HR02_03,,BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_HR02_04,,BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_HR02_05,,BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_HR02_06,,BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_HR02_07,,BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
