remark,"CSV-Import-Export"
remark,"Date = Tue Apr 17 17:13:00 2024"
remark,"Version = RSLogix 5000 v33.01"
remark,"Owner = "
remark,"Company = "
0.3
TYPE,SCOPE,NAME,DESCRIPTION,DATATYPE,SPECIFIER,ATTRIBUTES
TAG,,IDH_ADDR_DM122,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM124,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM126,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,T51_3_STPT,"Temperature S.P.",REAL,,"(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM132,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM134,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM136,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,T51_12_STPT_AO,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,T51_12_MAN_OUTPUT,"T51-12 MANUAL OUTPUT (AV51-2)",DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM142,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM144,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM147,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM148,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM149,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,GLYCOL_SETPOINT,"Glycol Setpoint",REAL,,"(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM1712,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,CFM_51_1,"IDH AIR FLOW",DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM1720,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM1721,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM1722,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,EAST_DRIER_FLOW,"EAST DRIER FLOWRATE",REAL,,"(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM1728,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM1730,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM1731,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM1732,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,WEST_FLOW_RATE,"WEST DRYER FLOW RATE 0-130 l/m",REAL,,"(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM1738,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM1740,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM1741,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM1742,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_REGEN_FAN_AMPS,"IDH REGEN FAN AMPS",REAL,,"(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM1750,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM1751,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM1752,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,DEW_51_1_RAW,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM1760,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM1761,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM1762,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_MAIN_FAN_AMPS,"IDH main fan amps",REAL,,"(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM1770,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM1771,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM1772,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM1777,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM1780,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM1781,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM1782,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM1787,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,L52_51,"Chiller Tank lvl high or low",DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM180,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM1821,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM184,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM1886,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM1921,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,DRIER_FLOW_STPT_EAST_2ND_AI,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM200,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM204,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM215,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM217,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM220,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_T51_3_PROPORTIONAL,"T51-3 PROPORTIONAL",DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_T51_3_INTEGRAL,"T51-3 INTEGRAL",DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_T51_3_DERIVATIVE,"T51-3 DERIVATIVE",DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_T51_3_SAMPLE,"T51-3 SAMPLE PERIOD",DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM225,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM226,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_40M_VALVE_TIME_OFF,"V2 Closed Time (minutes)",DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM25,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_T51_3_SETPOINT,"T51-3 SETPOINT",DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,DM257,"DM257",REAL,,"(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM257,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM258,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM259,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_T51_3_OUTPUT,"T51-3 OUTPUT",DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM2600,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM261,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM2650,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_40M_VALVE_TIME_ON,"V2 Open Time (seconds)",DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM270,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM2700,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,T51_3_RAW,"DRIER TEMP IN FROM IDH",DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM275,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,Tag_51_3_SET_POINT_RESULT,"51-3 SET POINT result",REAL,,"(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,,T51_2_SCADA_SCALED,"Air Temp Before Dessicant Wheel",DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM28,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM280,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,C_S_P,"C (S.P.)",REAL,,"(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,,T51_12_PROPORTIONAL,"(NGC)",REAL,,"(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,,T51_12_INTEGRAL,"(NGC)",REAL,,"(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,,T51_12_DERIVATIVE,"(NGC)",REAL,,"(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,,T51_12_SAMPLING,"(NGC)",REAL,,"(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,,C5_FWDREV,"C+5 (FWD/REV*)",REAL,,"(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,,C6_IN_RANGE,"C+6 (IN Range | Time | OUT Range)",REAL,,"(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,,T51_1_SCADA_SCALED,"Air Temp After CC1",DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM285,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM2850,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,T51_6_SCADA_SCALED,"After Wheel Temp",DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM3,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_40_7M_VALVE_TIME_ON,"V3 Open Time (seconds)",DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM300,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM3000,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM3001,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM3002,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM3005,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM3006,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM3007,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM3008,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM3009,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM304,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM31,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM310,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,T51_5_PV_TO_BURNER_AA,"IDH regen temp HI or LO",DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM3143,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM3148,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_40_7M_VALVE_TIME_OFF,"V3 Closed Time (seconds)",DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM34,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_P66_SETPOINT,"P66 Speed Setpoint",REAL,,"(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,,DRI_CONT_P116_SP_AO,"p116 controller stpt ao",REAL,,"(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_P117_SETPOINT,"P117 Speed Setpoint",REAL,,"(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM3505,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM3506,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,DRI_CONT_P116_SP_AI,"p116 controller  stpt ai",DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,DRI_CONT_P118_SP_AI,"P118 CONTROLLER PV",DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM3553,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM3558,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM3563,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM3568,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM3573,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM3578,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM3603,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM3608,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM3613,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM3618,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM3623,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM3628,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM3800,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM3801,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM3802,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM3803,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM3804,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM3805,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM3806,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM3807,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM3808,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM3809,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM3810,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM3811,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,DRIER_FLOW_STPT_EAST_3RD_AI,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM4000,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM4005,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM5,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM500,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM501,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM502,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM503,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM505,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM506,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM508,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM509,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM510,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM511,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM512,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM513,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM515,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,HIGH_DEADBAND_LIMIT,"High Deadband Limit",REAL,,"(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,,HIGH_HIGH_DEADBAND_LIMIT,"High High DeadBand Limit",REAL,,"(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,,LOW_DEADBAND_LIMIT,"Low DeadBand Limit",REAL,,"(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,,LOW_LOW_DEADBAND_LIMIT,"Low Low DeadBand Limit",REAL,,"(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM5204,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM5205,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,CC3_TEMPERATURE,"IDH Outlet Temperature",REAL,,"(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,,CC3_TEMPERATURE,"IDH Outlet Temperature",REAL,,"(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,,PREVIOUS_CC3_OUTPUT,"Previous CC3 Output",REAL,,"(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,,PREVIOUS_CC3_OUTPUT,"Previous CC3 Output",REAL,,"(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,,CC3_OUTPUT,"CC3 Cooling Valve Output",REAL,,"(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,,CC3_OUTPUT,"CC3 Cooling Valve Output",REAL,,"(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,,HEX_OUTPUT,"HEX Output",REAL,,"(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,,HEX_OUTPUT,"HEX Output",REAL,,"(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,,SCALED_HEX_OUTPUT,"Scaled Hex Output",REAL,,"(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,,SCALED_HEX_OUTPUT,"Scaled Hex Output",REAL,,"(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,,CC3_SETPOINT_AO,"CC3 Setpoint Out",REAL,,"(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,,CC3_SETPOINT_AO,"CC3 Setpoint Out",REAL,,"(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,,PHYSICAL_OUTPUT_104,"Physical Output (104)",REAL,,"(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,,PHYSICAL_OUTPUT_104,"Physical Output (104)",REAL,,"(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,,T51_12_SCALED,"T51-12 SCALED",REAL,,"(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,,T51_12_SCALED,"T51-12 SCALED",REAL,,"(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,,DRIER_FLOW_STPT_EAST_4TH_AI,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM7,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,DRIER_FLOW_STPT_EAST_CIP_AI,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM800,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM801,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM9,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,DRIER_EAST_FLOW_STPT,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM901,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM902,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,DRIER_FROM_STER_CIP_STEP,"STERILIZER CIP SEQUENCE TO SET P117 P66 SPEED",REAL,,"(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,,CHEM_FLOW,"CHEMETATOR FLOW",REAL,,"(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM930,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,DRIER_DRY_FLOW_EAST,"COMIL FLOW",DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM935,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,DRIER_DRY_FLOW_FINE_GRIND,"FINE GRINDER FLOW < 3.0",DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_HR01_00,,BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_HR01_01,,BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_HR01_02,,BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_HR01_03,,BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_HR01_04,,BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_HR01_05,,BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_HR01_06,,BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_HR01_07,,BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_HR01_08,,BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_HR01_09,,BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_HR01_10,,BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_HR01_11,,BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_HR02_00,,BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_HR02_01,,BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_HR02_02,,BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_HR02_03,,BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_HR02_04,,BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_HR02_05,,BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_HR02_06,,BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_HR02_07,,BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_HR02_08,,BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_HR02_09,,BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
