remark,"CSV-Import-Export"
remark,"Date = Tue Apr 17 17:13:00 2024"
remark,"Version = RSLogix 5000 v33.01"
remark,"Owner = "
remark,"Company = "
0.3
TYPE,SCOPE,NAME,DESCRIPTION,DATATYPE,SPECIFIER,ATTRIBUTES
TAG,,FEED_STOP_SP,"Feed Stop SP",REAL,,"(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,,FEED_START_SP,"Feed Start SP",REAL,,"(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,,ACID_MONTHLY_TOTAL,"ACID Monthly Total",REAL,,"(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_ADDR_D32574,,REAL,,"(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,,START_OF_10_WORD,"Start of 10 Word Sludge Address",REAL,,"(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_ADDR_D32581,,REAL,,"(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_ADDR_D32582,,REAL,,"(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_ADDR_D32583,,REAL,,"(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_ADDR_D32584,,REAL,,"(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_ADDR_D32585,,REAL,,"(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_ADDR_D32586,,REAL,,"(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_ADDR_D32587,,REAL,,"(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_ADDR_D32588,,REAL,,"(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_ADDR_D32589,,REAL,,"(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,,PRT4_ACID_DRAIN_4,"PRT4 Acid Drain 4 min Time",REAL,,"(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_ADDR_D32600,,REAL,,"(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_ADDR_D32601,,REAL,,"(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_ADDR_D32604,,REAL,,"(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_ADDR_D32605,,REAL,,"(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,,DT_CAUSTIC_TOTAL_M,"Day Tank Caustic Monthly Total",REAL,,"(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_ADDR_D32607,,REAL,,"(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_ADDR_D32608,,REAL,,"(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_ADDR_D32609,,REAL,,"(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,,PRT_ACID_WATER_SCL,"PRT_ACID_WATER_SCL",REAL,,"(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_ADDR_D32611,,REAL,,"(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,,START_OF_10_WORD,"Start of 10 Word Skimming Address",REAL,,"(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_ADDR_D32621,,REAL,,"(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_ADDR_D32622,,REAL,,"(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_ADDR_D32623,,REAL,,"(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_ADDR_D32624,,REAL,,"(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_ADDR_D32625,,REAL,,"(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_ADDR_D32626,,REAL,,"(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_ADDR_D32627,,REAL,,"(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_ADDR_D32628,,REAL,,"(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_ADDR_D32629,,REAL,,"(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,,SKIMMINGS_FIRST_OUT_ADDRESS,"Skimmings First Out Address",REAL,,"(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_ADDR_D32631,,REAL,,"(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,,FQI_121_BUCKET,"FQI-121 BUCKET",REAL,,"(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_ADDR_D32651,,REAL,,"(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,,FIT_121_DOUBLE,"FIT-121 DOUBLE",REAL,,"(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_ADDR_D32653,,REAL,,"(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,,FQI_121,"FQI-121",REAL,,"(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_ADDR_D32655,,REAL,,"(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_ADDR_D32656,,REAL,,"(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_ADDR_D32657,,REAL,,"(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_ADDR_D32660,,REAL,,"(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_ADDR_D32661,,REAL,,"(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_ADDR_D32662,,REAL,,"(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_ADDR_D32663,,REAL,,"(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_ADDR_D32664,,REAL,,"(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_ADDR_D32665,,REAL,,"(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_ADDR_D32666,,REAL,,"(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_ADDR_D32667,,REAL,,"(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_ADDR_D32674,,REAL,,"(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_ADDR_D32675,,REAL,,"(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_ADDR_D32676,,REAL,,"(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_ADDR_D32677,,REAL,,"(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_ADDR_D32678,,REAL,,"(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_ADDR_D32679,,REAL,,"(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_ADDR_D32730,,REAL,,"(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_ADDR_D32731,,REAL,,"(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_ADDR_D32732,,REAL,,"(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_ADDR_D32750,,REAL,,"(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_ADDR_D32751,,REAL,,"(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_ADDR_D32752,,REAL,,"(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_ADDR_D32753,,REAL,,"(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_ADDR_D32754,,REAL,,"(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_ADDR_D32755,,REAL,,"(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_ADDR_H0,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_ADDR_H0_00,,BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,Tag_1FILL1STRT,"Extractor 1 Start fill 1st Cook",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,Tag_1FILL1CMPLT,"Extractor 1 Fill 1 Complete",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,Tag_1HEAT1START,"Extractor 1 Start Heat Up #1",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,Tag_1HEAT1CMPLT,"Extractor 1 Heat Up Complete",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,Tag_1COOK1CMPLT,"Extractor 1 Cook Complete",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,Tag_1DROP1STRT,"Extractor 1 Drop Valve Open",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,Tag_1DROP1CMPLT,"Extractor 1 Drop Complete Flag",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,Tag_1SETL1CMPLT,"Extractor 1 Settling Time Complete",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,Tag_1TRNSFR1STRT,"Extractor 1 1st Cook Transfer Flag",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,Tag_1TRNSFR1CMPLT,"Extractor 1 Transfer Complete",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,Tag_1FILL2STRT,"Extractor 1 2nd Cook Fill",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,Tag_1FILL2CMPLT,"Extractor 1 2nd Cook Fill Complete",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,Tag_1HEAT2STRT,"Extractor 1 Start Heat Up #2",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,Tag_1HEAT2CMPLT,"Extractor 1 2nd Cook Heat Up Complete",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,Tag_1COOK2CMPLT,"Extractor 1 2nd Cook Complete",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_ADDR_H1,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,Tag_1DROP2STRT,"Extractor 1 2nd Cook Drop",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,Tag_1DROP2CMPLT,"Extractor 1 Cook 2 Drop Complete",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,Tag_1SETL2CMPLT,"Extractor 1 2nd Cook Settling Time Complete",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,Tag_1TRNSFR2STRT,"Extractor 1 2nd Cook Transfer",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,Tag_1TRNSFR2CMPLT,"Extractor 1 Transfer Complete",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,Tag_1FILL3STRT,"Extractor 1 3rd Cook Fill Start",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,Tag_1HEAT3STRT,"Extractor 1 Start Heat Up #3",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,Tag_1HEAT3CMPLT,"_1HEAT3CMPLT",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,Tag_1COOK3CMPLT,"_1COOK3CMPLT",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,Tag_1DROP3STRT,"_1DROP3STRT",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,Tag_1DROP3CMPLT,"_1DROP3CMPLT",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,Tag_1SETL3CMPLT,"_1SETL3CMPLT",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,Tag_1TRNSFR3STRT,"_1TRNSFR3STRT",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,Tag_1TRNSFR3CMPLT,"_1TRNSFR3CMPLT",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,Tag_1WF4STRT,"_1WF4STRT",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,Tag_1WFADDCMPLT,"Extractor 1 Water Fraction Add Complete",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_ADDR_H2,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,Tag_1FILL4STRT,"_1FILL4STRT",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,Tag_1FILL4CMPLT,"_1FILL4CMPLT",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,Tag_1HEAT4STRT,"Extractor 1 Start Heat Up #4",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,Tag_1HEAT4CMPLT,"_1HEAT4CMPLT",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,Tag_1COOK4CMPLT,"_1COOK4CMPLT",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,Tag_1DROP4STRT,"_1DROP4STRT",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,Tag_1DROP4CMPLT,"_1DROP4CMPLT",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,Tag_1SETL4CMPLT,"_1SETL4CMPLT",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,Tag_1TRNSFR4STRT,"_1TRNSFR4STRT",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,Tag_1TRNSFR4CMPT,"_1TRNSFR4CMPT",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,Tag_1FILL3CMPLT,"_1FILL3CMPLT",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,Tag_1WF3START,"EXT#1 3rd cook water fraction add start",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,Tag_1WF3ADDCMPLT,"EXT#1 3rd cook water fraction add complete",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_ADDR_H2_13,,BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_ADDR_H2_14,,BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_ADDR_H2_15,,BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_ADDR_H3,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,Tag_2FILL3CMPLT,"_2FILL3CMPLT",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,Tag_2FILL1STRT,"_2FILL1STRT",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,Tag_2FILL1CMPLT,"_2FILL1CMPLT",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,Tag_2HEAT1STRT,"_2HEAT1STRT",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,Tag_2HEAT1CMPLT,"_2HEAT1CMPLT",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,Tag_2COOK1CMPLT,"_2COOK1CMPLT",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,Tag_2DROP1STRT,"_2DROP1STRT",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,Tag_2DROP1CMPLT,"_2DROP1CMPLT",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,Tag_2STL1CMPLT,"_2STL1CMPLT",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,Tag_2TRANSFR1STRT,"_2TRANSFR1STRT",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,Tag_2TRNSFR1CMPLT,"_2TRNSFR1CMPLT",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,Tag_2FILL2STRT,"_2FILL2STRT",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,Tag_2FILL2CMPLT,"_2FILL2CMPLT",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,Tag_2HEAT2STRT,"_2HEAT2STRT",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,Tag_2HEAT2CMPLT,"_2HEAT2CMPLT",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,Tag_2COOK2CMPLT,"_2COOK2CMPLT",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_ADDR_H4,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,Tag_2DROP2STRT,"_2DROP2STRT",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,Tag_2DROP2CMPLT,"_2DROP2CMPLT",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,Tag_2SET2COMP,"_2SET2COMP",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,Tag_2TRNSFR2STRT,"_2TRNSFR2STRT",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,Tag_2TRANSFR2CMPLT,"_2TRANSFR2CMPLT",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,Tag_2FILL3STRT,"_2FILL3STRT",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,Tag_2HEAT3START,"_2HEAT3START",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,Tag_2HEAT3CMPLT,"_2HEAT3CMPLT",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,Tag_2COOK3CMPLT,"_2COOK3CMPLT",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,Tag_2DROP3STRT,"_2DROP3STRT",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,Tag_2DROP3CMPLT,"_2DROP3CMPLT",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,Tag_2SETL3CMPLT,"_2SETL3CMPLT",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,Tag_2TRNSFR3STRT,"_2TRNSFR3STRT",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,Tag_2TRNSFR3CMPLT,"_2TRNSFR3CMPLT",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,Tag_2WF4STRT,"_2WF4STRT",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,Tag_2WFADDCMPLT,"_2WFADDCMPLT",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_ADDR_H5,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,Tag_2FILL4STRT,"_2FILL4STRT",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_ADDR_H5_01,,BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,Tag_2HEAT4STRT,"_2HEAT4STRT",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,Tag_2HEAT4CMPLT,"_2HEAT4CMPLT",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,Tag_2COOK4CMPLT,"_2COOK4CMPLT",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,Tag_2DROP4STRT,"_2DROP4STRT",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,Tag_2DROP4CMPLT,"_2DROP4CMPLT",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,Tag_2SETL4CMPLT,"_2SETL4CMPLT",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,Tag_2TRNSFR4STRT,"_2TRNSFR4STRT",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,Tag_2TRNSFR4CMPT,"_2TRNSFR4CMPT",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,Tag_2FILL4CMPLT,"_2FILL4CMPLT",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,Tag_2WF3START,"EXT#2 3rd cook water fraction add start",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,Tag_2WF3ADDCMPLT,"EXT#2 3rd cook water fraction add complete",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_ADDR_H5_13,,BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_ADDR_H5_14,,BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_ADDR_H5_15,,BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_ADDR_H6,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_ADDR_H6_00,,BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,Tag_3FILL1STRT,"_3FILL1STRT",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,Tag_3FILL1CMPLT,"_3FILL1CMPLT",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,Tag_3HEAT1STRT,"_3HEAT1STRT",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,Tag_3HEAT1CMPLT,"_3HEAT1CMPLT",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,Tag_3COOK1CMPLT,"_3COOK1CMPLT",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,Tag_3DROP1STRT,"_3DROP1STRT",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,Tag_3DROP1CMPLT,"_3DROP1CMPLT",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,Tag_3SETL1CMPLT,"_3SETL1CMPLT",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,Tag_3TRNSFR1STRT,"_3TRNSFR1STRT",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,Tag_3TRNSFR1CMPLT,"_3TRNSFR1CMPLT",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,Tag_3FILL2STRT,"_3FILL2STRT",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,Tag_3FILL2CMPLT,"_3FILL2CMPLT",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,Tag_3HEAT2STRT,"_3HEAT2STRT",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,Tag_3HEAT2CMPLT,"_3HEAT2CMPLT",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,Tag_3COOK2CMPLT,"_3COOK2CMPLT",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_ADDR_H7,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,Tag_3DROP2STRT,"_3DROP2STRT",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,Tag_3DROP2CMPLT,"_3DROP2CMPLT",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,Tag_3SETL2CMPLT,"_3SETL2CMPLT",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,Tag_3TRNSFR2STRT,"_3TRNSFR2STRT",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,Tag_3TRNSFR2CMPLT,"_3TRNSFR2CMPLT",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,Tag_3FILL3STRT,"_3FILL3STRT",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,Tag_3HEAT3STRT,"_3HEAT3STRT",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,Tag_3HEAT3CMPLT,"_3HEAT3CMPLT",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,Tag_3COOK3CMPLT,"_3COOK3CMPLT",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,Tag_3DROP3STRT,"_3DROP3STRT",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,Tag_3DROP3CMPLT,"_3DROP3CMPLT",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,Tag_3SETL3CMPLT,"_3SETL3CMPLT",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,Tag_3TRNSFR3STRT,"_3TRNSFR3STRT",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,Tag_3TRNSFR3CMPLT,"_3TRNSFR3CMPLT",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,Tag_3WFFILL4STRT,"_3WFFILL4STRT",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,Tag_3WFADDCMPLT,"_3WFADDCMPLT",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_ADDR_H8,,DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
