remark,"CSV-Import-Export"
remark,"Date = Tue Apr 17 17:13:00 2024"
remark,"Version = RSLogix 5000 v33.01"
remark,"Owner = "
remark,"Company = "
0.3
TYPE,SCOPE,NAME,DESCRIPTION,DATATYPE,SPECIFIER,ATTRIBUTES
ALIAS,,Tag_1DROP4CMPLT,"_1DROP4CMPLT",,EXT_H_array[2].06,"(ExternalAccess := Read/Write)"
ALIAS,,Tag_1SETL4CMPLT,"_1SETL4CMPLT",,EXT_H_array[2].07,"(ExternalAccess := Read/Write)"
ALIAS,,Tag_1TRNSFR4STRT,"_1TRNSFR4STRT",,EXT_H_array[2].08,"(ExternalAccess := Read/Write)"
ALIAS,,Tag_1TRNSFR4CMPT,"_1TRNSFR4CMPT",,EXT_H_array[2].09,"(ExternalAccess := Read/Write)"
ALIAS,,Tag_1FILL3CMPLT,"_1FILL3CMPLT",,EXT_H_array[2].10,"(ExternalAccess := Read/Write)"
ALIAS,,Tag_1WF3START,"EXT#1 3rd cook water fraction add start",,EXT_H_array[2].11,"(ExternalAccess := Read/Write)"
ALIAS,,Tag_1WF3ADDCMPLT,"EXT#1 3rd cook water fraction add complete",,EXT_H_array[2].12,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_ADDR_H2.13,,,EXT_H_array[2].13,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_ADDR_H2.14,,,EXT_H_array[2].14,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_ADDR_H2.15,,,EXT_H_array[2].15,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_ADDR_H3,,,EXT_H_array[3],"(ExternalAccess := Read/Write)"
ALIAS,,Tag_2FILL3CMPLT,"_2FILL3CMPLT",,EXT_H_array[3].00,"(ExternalAccess := Read/Write)"
ALIAS,,Tag_2FILL1STRT,"_2FILL1STRT",,EXT_H_array[3].01,"(ExternalAccess := Read/Write)"
ALIAS,,Tag_2FILL1CMPLT,"_2FILL1CMPLT",,EXT_H_array[3].02,"(ExternalAccess := Read/Write)"
ALIAS,,Tag_2HEAT1STRT,"_2HEAT1STRT",,EXT_H_array[3].03,"(ExternalAccess := Read/Write)"
ALIAS,,Tag_2HEAT1CMPLT,"_2HEAT1CMPLT",,EXT_H_array[3].04,"(ExternalAccess := Read/Write)"
ALIAS,,Tag_2COOK1CMPLT,"_2COOK1CMPLT",,EXT_H_array[3].05,"(ExternalAccess := Read/Write)"
ALIAS,,Tag_2DROP1STRT,"_2DROP1STRT",,EXT_H_array[3].06,"(ExternalAccess := Read/Write)"
ALIAS,,Tag_2DROP1CMPLT,"_2DROP1CMPLT",,EXT_H_array[3].07,"(ExternalAccess := Read/Write)"
ALIAS,,Tag_2STL1CMPLT,"_2STL1CMPLT",,EXT_H_array[3].08,"(ExternalAccess := Read/Write)"
ALIAS,,Tag_2TRANSFR1STRT,"_2TRANSFR1STRT",,EXT_H_array[3].09,"(ExternalAccess := Read/Write)"
ALIAS,,Tag_2TRNSFR1CMPLT,"_2TRNSFR1CMPLT",,EXT_H_array[3].10,"(ExternalAccess := Read/Write)"
ALIAS,,Tag_2FILL2STRT,"_2FILL2STRT",,EXT_H_array[3].11,"(ExternalAccess := Read/Write)"
ALIAS,,Tag_2FILL2CMPLT,"_2FILL2CMPLT",,EXT_H_array[3].12,"(ExternalAccess := Read/Write)"
ALIAS,,Tag_2HEAT2STRT,"_2HEAT2STRT",,EXT_H_array[3].13,"(ExternalAccess := Read/Write)"
ALIAS,,Tag_2HEAT2CMPLT,"_2HEAT2CMPLT",,EXT_H_array[3].14,"(ExternalAccess := Read/Write)"
ALIAS,,Tag_2COOK2CMPLT,"_2COOK2CMPLT",,EXT_H_array[3].15,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_ADDR_H4,,,EXT_H_array[4],"(ExternalAccess := Read/Write)"
ALIAS,,Tag_2DROP2STRT,"_2DROP2STRT",,EXT_H_array[4].00,"(ExternalAccess := Read/Write)"
ALIAS,,Tag_2DROP2CMPLT,"_2DROP2CMPLT",,EXT_H_array[4].01,"(ExternalAccess := Read/Write)"
ALIAS,,Tag_2SET2COMP,"_2SET2COMP",,EXT_H_array[4].02,"(ExternalAccess := Read/Write)"
ALIAS,,Tag_2TRNSFR2STRT,"_2TRNSFR2STRT",,EXT_H_array[4].03,"(ExternalAccess := Read/Write)"
ALIAS,,Tag_2TRANSFR2CMPLT,"_2TRANSFR2CMPLT",,EXT_H_array[4].04,"(ExternalAccess := Read/Write)"
ALIAS,,Tag_2FILL3STRT,"_2FILL3STRT",,EXT_H_array[4].05,"(ExternalAccess := Read/Write)"
ALIAS,,Tag_2HEAT3START,"_2HEAT3START",,EXT_H_array[4].06,"(ExternalAccess := Read/Write)"
ALIAS,,Tag_2HEAT3CMPLT,"_2HEAT3CMPLT",,EXT_H_array[4].07,"(ExternalAccess := Read/Write)"
ALIAS,,Tag_2COOK3CMPLT,"_2COOK3CMPLT",,EXT_H_array[4].08,"(ExternalAccess := Read/Write)"
ALIAS,,Tag_2DROP3STRT,"_2DROP3STRT",,EXT_H_array[4].09,"(ExternalAccess := Read/Write)"
ALIAS,,Tag_2DROP3CMPLT,"_2DROP3CMPLT",,EXT_H_array[4].10,"(ExternalAccess := Read/Write)"
ALIAS,,Tag_2SETL3CMPLT,"_2SETL3CMPLT",,EXT_H_array[4].11,"(ExternalAccess := Read/Write)"
ALIAS,,Tag_2TRNSFR3STRT,"_2TRNSFR3STRT",,EXT_H_array[4].12,"(ExternalAccess := Read/Write)"
ALIAS,,Tag_2TRNSFR3CMPLT,"_2TRNSFR3CMPLT",,EXT_H_array[4].13,"(ExternalAccess := Read/Write)"
ALIAS,,Tag_2WF4STRT,"_2WF4STRT",,EXT_H_array[4].14,"(ExternalAccess := Read/Write)"
ALIAS,,Tag_2WFADDCMPLT,"_2WFADDCMPLT",,EXT_H_array[4].15,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_ADDR_H5,,,EXT_H_array[5],"(ExternalAccess := Read/Write)"
ALIAS,,Tag_2FILL4STRT,"_2FILL4STRT",,EXT_H_array[5].00,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_ADDR_H5.01,,,EXT_H_array[5].01,"(ExternalAccess := Read/Write)"
ALIAS,,Tag_2HEAT4STRT,"_2HEAT4STRT",,EXT_H_array[5].02,"(ExternalAccess := Read/Write)"
ALIAS,,Tag_2HEAT4CMPLT,"_2HEAT4CMPLT",,EXT_H_array[5].03,"(ExternalAccess := Read/Write)"
ALIAS,,Tag_2COOK4CMPLT,"_2COOK4CMPLT",,EXT_H_array[5].04,"(ExternalAccess := Read/Write)"
ALIAS,,Tag_2DROP4STRT,"_2DROP4STRT",,EXT_H_array[5].05,"(ExternalAccess := Read/Write)"
ALIAS,,Tag_2DROP4CMPLT,"_2DROP4CMPLT",,EXT_H_array[5].06,"(ExternalAccess := Read/Write)"
ALIAS,,Tag_2SETL4CMPLT,"_2SETL4CMPLT",,EXT_H_array[5].07,"(ExternalAccess := Read/Write)"
ALIAS,,Tag_2TRNSFR4STRT,"_2TRNSFR4STRT",,EXT_H_array[5].08,"(ExternalAccess := Read/Write)"
ALIAS,,Tag_2TRNSFR4CMPT,"_2TRNSFR4CMPT",,EXT_H_array[5].09,"(ExternalAccess := Read/Write)"
ALIAS,,Tag_2FILL4CMPLT,"_2FILL4CMPLT",,EXT_H_array[5].10,"(ExternalAccess := Read/Write)"
ALIAS,,Tag_2WF3START,"EXT#2 3rd cook water fraction add start",,EXT_H_array[5].11,"(ExternalAccess := Read/Write)"
ALIAS,,Tag_2WF3ADDCMPLT,"EXT#2 3rd cook water fraction add complete",,EXT_H_array[5].12,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_ADDR_H5.13,,,EXT_H_array[5].13,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_ADDR_H5.14,,,EXT_H_array[5].14,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_ADDR_H5.15,,,EXT_H_array[5].15,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_ADDR_H6,,,EXT_H_array[6],"(ExternalAccess := Read/Write)"
ALIAS,,EXT_ADDR_H6.00,,,EXT_H_array[6].00,"(ExternalAccess := Read/Write)"
ALIAS,,Tag_3FILL1STRT,"_3FILL1STRT",,EXT_H_array[6].01,"(ExternalAccess := Read/Write)"
ALIAS,,Tag_3FILL1CMPLT,"_3FILL1CMPLT",,EXT_H_array[6].02,"(ExternalAccess := Read/Write)"
ALIAS,,Tag_3HEAT1STRT,"_3HEAT1STRT",,EXT_H_array[6].03,"(ExternalAccess := Read/Write)"
ALIAS,,Tag_3HEAT1CMPLT,"_3HEAT1CMPLT",,EXT_H_array[6].04,"(ExternalAccess := Read/Write)"
ALIAS,,Tag_3COOK1CMPLT,"_3COOK1CMPLT",,EXT_H_array[6].05,"(ExternalAccess := Read/Write)"
ALIAS,,Tag_3DROP1STRT,"_3DROP1STRT",,EXT_H_array[6].06,"(ExternalAccess := Read/Write)"
ALIAS,,Tag_3DROP1CMPLT,"_3DROP1CMPLT",,EXT_H_array[6].07,"(ExternalAccess := Read/Write)"
ALIAS,,Tag_3SETL1CMPLT,"_3SETL1CMPLT",,EXT_H_array[6].08,"(ExternalAccess := Read/Write)"
ALIAS,,Tag_3TRNSFR1STRT,"_3TRNSFR1STRT",,EXT_H_array[6].09,"(ExternalAccess := Read/Write)"
ALIAS,,Tag_3TRNSFR1CMPLT,"_3TRNSFR1CMPLT",,EXT_H_array[6].10,"(ExternalAccess := Read/Write)"
ALIAS,,Tag_3FILL2STRT,"_3FILL2STRT",,EXT_H_array[6].11,"(ExternalAccess := Read/Write)"
ALIAS,,Tag_3FILL2CMPLT,"_3FILL2CMPLT",,EXT_H_array[6].12,"(ExternalAccess := Read/Write)"
ALIAS,,Tag_3HEAT2STRT,"_3HEAT2STRT",,EXT_H_array[6].13,"(ExternalAccess := Read/Write)"
ALIAS,,Tag_3HEAT2CMPLT,"_3HEAT2CMPLT",,EXT_H_array[6].14,"(ExternalAccess := Read/Write)"
ALIAS,,Tag_3COOK2CMPLT,"_3COOK2CMPLT",,EXT_H_array[6].15,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_ADDR_H7,,,EXT_H_array[7],"(ExternalAccess := Read/Write)"
ALIAS,,Tag_3DROP2STRT,"_3DROP2STRT",,EXT_H_array[7].00,"(ExternalAccess := Read/Write)"
ALIAS,,Tag_3DROP2CMPLT,"_3DROP2CMPLT",,EXT_H_array[7].01,"(ExternalAccess := Read/Write)"
ALIAS,,Tag_3SETL2CMPLT,"_3SETL2CMPLT",,EXT_H_array[7].02,"(ExternalAccess := Read/Write)"
ALIAS,,Tag_3TRNSFR2STRT,"_3TRNSFR2STRT",,EXT_H_array[7].03,"(ExternalAccess := Read/Write)"
ALIAS,,Tag_3TRNSFR2CMPLT,"_3TRNSFR2CMPLT",,EXT_H_array[7].04,"(ExternalAccess := Read/Write)"
ALIAS,,Tag_3FILL3STRT,"_3FILL3STRT",,EXT_H_array[7].05,"(ExternalAccess := Read/Write)"
ALIAS,,Tag_3HEAT3STRT,"_3HEAT3STRT",,EXT_H_array[7].06,"(ExternalAccess := Read/Write)"
ALIAS,,Tag_3HEAT3CMPLT,"_3HEAT3CMPLT",,EXT_H_array[7].07,"(ExternalAccess := Read/Write)"
ALIAS,,Tag_3COOK3CMPLT,"_3COOK3CMPLT",,EXT_H_array[7].08,"(ExternalAccess := Read/Write)"
ALIAS,,Tag_3DROP3STRT,"_3DROP3STRT",,EXT_H_array[7].09,"(ExternalAccess := Read/Write)"
ALIAS,,Tag_3DROP3CMPLT,"_3DROP3CMPLT",,EXT_H_array[7].10,"(ExternalAccess := Read/Write)"
ALIAS,,Tag_3SETL3CMPLT,"_3SETL3CMPLT",,EXT_H_array[7].11,"(ExternalAccess := Read/Write)"
ALIAS,,Tag_3TRNSFR3STRT,"_3TRNSFR3STRT",,EXT_H_array[7].12,"(ExternalAccess := Read/Write)"
ALIAS,,Tag_3TRNSFR3CMPLT,"_3TRNSFR3CMPLT",,EXT_H_array[7].13,"(ExternalAccess := Read/Write)"
ALIAS,,Tag_3WFFILL4STRT,"_3WFFILL4STRT",,EXT_H_array[7].14,"(ExternalAccess := Read/Write)"
ALIAS,,Tag_3WFADDCMPLT,"_3WFADDCMPLT",,EXT_H_array[7].15,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_ADDR_H8,,,EXT_H_array[8],"(ExternalAccess := Read/Write)"
ALIAS,,Tag_3FILL4STRT,"_3FILL4STRT",,EXT_H_array[8].00,"(ExternalAccess := Read/Write)"
ALIAS,,Tag_3FILL4CMPLT,"_3FILL4CMPLT",,EXT_H_array[8].01,"(ExternalAccess := Read/Write)"
ALIAS,,Tag_3HEAT4STRT,"_3HEAT4STRT",,EXT_H_array[8].02,"(ExternalAccess := Read/Write)"
ALIAS,,Tag_3HEAT4CMPLT,"_3HEAT4CMPLT",,EXT_H_array[8].03,"(ExternalAccess := Read/Write)"
ALIAS,,Tag_3COOK4CMPLT,"_3COOK4CMPLT",,EXT_H_array[8].04,"(ExternalAccess := Read/Write)"
ALIAS,,Tag_3DROP4STRT,"_3DROP4STRT",,EXT_H_array[8].05,"(ExternalAccess := Read/Write)"
ALIAS,,Tag_3DROP4CMPLT,"_3DROP4CMPLT",,EXT_H_array[8].06,"(ExternalAccess := Read/Write)"
ALIAS,,Tag_3SETL4CMPLT,"_3SETL4CMPLT",,EXT_H_array[8].07,"(ExternalAccess := Read/Write)"
ALIAS,,Tag_3TRNSFR4STRT,"_3TRNSFR4STRT",,EXT_H_array[8].08,"(ExternalAccess := Read/Write)"
ALIAS,,Tag_3TRNSFR4CMPLT,"_3TRNSFR4CMPLT",,EXT_H_array[8].09,"(ExternalAccess := Read/Write)"
ALIAS,,Tag_3FILL3CMPLT,"_3FILL3CMPLT",,EXT_H_array[8].10,"(ExternalAccess := Read/Write)"
ALIAS,,Tag_3WF3START,"EXT#3 3rd cook water fraction add start",,EXT_H_array[8].11,"(ExternalAccess := Read/Write)"
ALIAS,,Tag_3WF3ADDCMPLT,"EXT#3 3rd cook water fraction add complete",,EXT_H_array[8].12,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_ADDR_H8.13,,,EXT_H_array[8].13,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_ADDR_H8.14,,,EXT_H_array[8].14,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_ADDR_H8.15,,,EXT_H_array[8].15,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_ADDR_H9,,,EXT_H_array[9],"(ExternalAccess := Read/Write)"
ALIAS,,Tag_4SETL3CMPLT,"_4SETL3CMPLT",,EXT_H_array[9].00,"(ExternalAccess := Read/Write)"
ALIAS,,Tag_4FILL1STRT,"_4FILL1STRT",,EXT_H_array[9].01,"(ExternalAccess := Read/Write)"
ALIAS,,Tag_4FILL1CMPLT,"_4FILL1CMPLT",,EXT_H_array[9].02,"(ExternalAccess := Read/Write)"
ALIAS,,Tag_4HEAT1STRT,"_4HEAT1STRT",,EXT_H_array[9].03,"(ExternalAccess := Read/Write)"
ALIAS,,Tag_4HEAT1CMPLT,"_4HEAT1CMPLT",,EXT_H_array[9].04,"(ExternalAccess := Read/Write)"
ALIAS,,Tag_4COOK1CMPLT,"_4COOK1CMPLT",,EXT_H_array[9].05,"(ExternalAccess := Read/Write)"
ALIAS,,Tag_4DROP1STRT,"_4DROP1STRT",,EXT_H_array[9].06,"(ExternalAccess := Read/Write)"
ALIAS,,Tag_4DROP1CMPLT,"_4DROP1CMPLT",,EXT_H_array[9].07,"(ExternalAccess := Read/Write)"
ALIAS,,Tag_4STLCMPLT,"_4STLCMPLT",,EXT_H_array[9].08,"(ExternalAccess := Read/Write)"
ALIAS,,Tag_4TRNSFR1STRT,"_4TRNSFR1STRT",,EXT_H_array[9].09,"(ExternalAccess := Read/Write)"
ALIAS,,Tag_4TRNSFR1CMPLT,"_4TRNSFR1CMPLT",,EXT_H_array[9].10,"(ExternalAccess := Read/Write)"
ALIAS,,Tag_4FILL2STRT,"_4FILL2STRT",,EXT_H_array[9].11,"(ExternalAccess := Read/Write)"
ALIAS,,Tag_4FILL2CMPLT,"_4FILL2CMPLT",,EXT_H_array[9].12,"(ExternalAccess := Read/Write)"
ALIAS,,Tag_4HEAT2STRT,"_4HEAT2STRT",,EXT_H_array[9].13,"(ExternalAccess := Read/Write)"
ALIAS,,Tag_4HEAT2CMPLT,"_4HEAT2CMPLT",,EXT_H_array[9].14,"(ExternalAccess := Read/Write)"
ALIAS,,Tag_4COOK2CMPLT,"_4COOK2CMPLT",,EXT_H_array[9].15,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_ADDR_H10,,,EXT_H_array[10],"(ExternalAccess := Read/Write)"
ALIAS,,Tag_4DROP2STRT,"_4DROP2STRT",,EXT_H_array[10].00,"(ExternalAccess := Read/Write)"
ALIAS,,Tag_4DROP2CMPLT,"_4DROP2CMPLT",,EXT_H_array[10].01,"(ExternalAccess := Read/Write)"
ALIAS,,Tag_4SETL2CMPLT,"_4SETL2CMPLT",,EXT_H_array[10].02,"(ExternalAccess := Read/Write)"
ALIAS,,Tag_4TRNSFR2STRT,"_4TRNSFR2STRT",,EXT_H_array[10].03,"(ExternalAccess := Read/Write)"
ALIAS,,Tag_4TRNSFR2CMPLT,"_4TRNSFR2CMPLT",,EXT_H_array[10].04,"(ExternalAccess := Read/Write)"
ALIAS,,Tag_4FILL3STRT,"_4FILL3STRT",,EXT_H_array[10].05,"(ExternalAccess := Read/Write)"
ALIAS,,Tag_4HEAT3STRT,"_4HEAT3STRT",,EXT_H_array[10].06,"(ExternalAccess := Read/Write)"
ALIAS,,Tag_4HEAT3CMPLT,"_4HEAT3CMPLT",,EXT_H_array[10].07,"(ExternalAccess := Read/Write)"
ALIAS,,Tag_4COOK3CMPLT,"_4COOK3CMPLT",,EXT_H_array[10].08,"(ExternalAccess := Read/Write)"
ALIAS,,Tag_4DROP3STRT,"_4DROP3STRT",,EXT_H_array[10].09,"(ExternalAccess := Read/Write)"
ALIAS,,Tag_4DROP3CMPLT,"_4DROP3CMPLT",,EXT_H_array[10].10,"(ExternalAccess := Read/Write)"
ALIAS,,Tag_4FILL3CMPLT,"_4FILL3CMPLT",,EXT_H_array[10].11,"(ExternalAccess := Read/Write)"
ALIAS,,Tag_4TRNSFR3STRT,"_4TRNSFR3STRT",,EXT_H_array[10].12,"(ExternalAccess := Read/Write)"
ALIAS,,Tag_4TRNSFR3CMPLT,"_4TRNSFR3CMPLT",,EXT_H_array[10].13,"(ExternalAccess := Read/Write)"
ALIAS,,Tag_4WFFILL4STRT,"_4WFFILL4STRT",,EXT_H_array[10].14,"(ExternalAccess := Read/Write)"
ALIAS,,Tag_4WFADDCMPLT,"_4WFADDCMPLT",,EXT_H_array[10].15,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_ADDR_H11,,,EXT_H_array[11],"(ExternalAccess := Read/Write)"
ALIAS,,Tag_4FILL4STRT,"_4FILL4STRT",,EXT_H_array[11].00,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_ADDR_H11.01,,,EXT_H_array[11].01,"(ExternalAccess := Read/Write)"
ALIAS,,Tag_4HEAT4STRT,"_4HEAT4STRT",,EXT_H_array[11].02,"(ExternalAccess := Read/Write)"
ALIAS,,Tag_4HEAT4CMPLT,"_4HEAT4CMPLT",,EXT_H_array[11].03,"(ExternalAccess := Read/Write)"
ALIAS,,Tag_4COOK4RDY,"_4COOK4RDY",,EXT_H_array[11].04,"(ExternalAccess := Read/Write)"
ALIAS,,Tag_4DROP4STRT,"_4DROP4STRT",,EXT_H_array[11].05,"(ExternalAccess := Read/Write)"
ALIAS,,Tag_4DROP4CMPLT,"_4DROP4CMPLT",,EXT_H_array[11].06,"(ExternalAccess := Read/Write)"
ALIAS,,Tag_4SETL4CMPLT,"_4SETL4CMPLT",,EXT_H_array[11].07,"(ExternalAccess := Read/Write)"
ALIAS,,Tag_4TRNSFR4STRT,"_4TRNSFR4STRT",,EXT_H_array[11].08,"(ExternalAccess := Read/Write)"
ALIAS,,Tag_4TRNSFR4CMPLT,"_4TRNSFR4CMPLT",,EXT_H_array[11].09,"(ExternalAccess := Read/Write)"
ALIAS,,Tag_4FILL4CMPLT,"_4FILL4CMPLT",,EXT_H_array[11].10,"(ExternalAccess := Read/Write)"
ALIAS,,Tag_4WF3START,"EXT#4 3rd cook water fraction add start",,EXT_H_array[11].11,"(ExternalAccess := Read/Write)"
ALIAS,,Tag_4WF3ADDCMPLT,"EXT#4 3rd cook water fraction add complete",,EXT_H_array[11].12,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_ADDR_H11.13,,,EXT_H_array[11].13,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_ADDR_H11.14,,,EXT_H_array[11].14,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_ADDR_H11.15,,,EXT_H_array[11].15,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_ADDR_H12,,,EXT_H_array[12],"(ExternalAccess := Read/Write)"
ALIAS,,DEMIN_START,"DEMIN START",,EXT_H_array[12].00,"(ExternalAccess := Read/Write)"
ALIAS,,EVAP_START,"EVAP START",,EXT_H_array[12].01,"(ExternalAccess := Read/Write)"
ALIAS,,STERILIZER_START,"STERILIZER START",,EXT_H_array[12].02,"(ExternalAccess := Read/Write)"
ALIAS,,CHEM_START,"CHEM START",,EXT_H_array[12].03,"(ExternalAccess := Read/Write)"
ALIAS,,AUTO_JET_ON_STREAM,"AUTO JET ON STREAM",,EXT_H_array[12].04,"(ExternalAccess := Read/Write)"
ALIAS,,DEMIN_POLISHER,"DEMIN POLISHER",,EXT_H_array[12].05,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_ADDR_H13,,,EXT_H_array[13],"(ExternalAccess := Read/Write)"
ALIAS,,TRANSFER,"TRANSFER",,EXT_H_array[13].00,"(ExternalAccess := Read/Write)"
ALIAS,,AUTOJET,"AUTOJET",,EXT_H_array[13].01,"(ExternalAccess := Read/Write)"
ALIAS,,DEMIN,"DEMIN",,EXT_H_array[13].02,"(ExternalAccess := Read/Write)"
ALIAS,,EVAPATOR,"EVAPATOR",,EXT_H_array[13].03,"(ExternalAccess := Read/Write)"
ALIAS,,STERILIZER,"STERILIZER",,EXT_H_array[13].04,"(ExternalAccess := Read/Write)"
ALIAS,,OSCILLATING,"OSCILLATING",,EXT_H_array[13].05,"(ExternalAccess := Read/Write)"
ALIAS,,EXT1DROP4,"EXT1DROP4",,EXT_H_array[13].06,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_ADDR_H14,,,EXT_H_array[14],"(ExternalAccess := Read/Write)"
ALIAS,,Tag_12_AUTO_HEATUP_AFTER,"1/2 Auto Heatup After Fill (1=Off / 0=On)",,EXT_H_array[14].00,"(ExternalAccess := Read/Write)"
ALIAS,,EXT1_4TH_COOK_WF,"EXT1 4th Cook WF Added",,EXT_H_array[14].01,"(ExternalAccess := Read/Write)"
ALIAS,,EXT2_4TH_COOK_WF,"EXT2 4th Cook WF Added",,EXT_H_array[14].02,"(ExternalAccess := Read/Write)"
ALIAS,,Tag_34_AUTO_HEATUP_AFTER,"3/4 Auto Heatup After Fill (1=Off / 0=On)",,EXT_H_array[14].03,"(ExternalAccess := Read/Write)"
ALIAS,,EXT3_4TH_COOK_WF,"EXT3 4th Cook WF Added",,EXT_H_array[14].04,"(ExternalAccess := Read/Write)"
ALIAS,,EXT4_4TH_COOK_WF,"EXT4 4th Cook WF Added",,EXT_H_array[14].05,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_ADDR_H15,,,EXT_H_array[15],"(ExternalAccess := Read/Write)"
ALIAS,,SETTNK12CLN,"SETTNK12CLN",,EXT_H_array[15].00,"(ExternalAccess := Read/Write)"
ALIAS,,SETTNK12CLNCMPL,"SETTNK12CLNCMPL",,EXT_H_array[15].02,"(ExternalAccess := Read/Write)"
ALIAS,,SETTNK34CLN,"SETTNK34CLN",,EXT_H_array[15].04,"(ExternalAccess := Read/Write)"
ALIAS,,SETTNK34CLNCMPT,"SETTNK34CLNCMPT",,EXT_H_array[15].06,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_ADDR_H16,,,EXT_H_array[16],"(ExternalAccess := Read/Write)"
ALIAS,,PRT1_HBLV_ONOFF_P_B,"PRT#1 HBLV ON/OFF P.B.",,EXT_H_array[16].00,"(ExternalAccess := Read/Write)"
ALIAS,,PRT1_HBLV_ENABLE,"PRT#1 HBLV ENABLE",,EXT_H_array[16].01,"(ExternalAccess := Read/Write)"
ALIAS,,EXT1_DRAIN_VALVE_OVERRIDE,"EXT#1 DRAIN VALVE OVERRIDE",,EXT_H_array[16].02,"(ExternalAccess := Read/Write)"
ALIAS,,PRT1_HBLV_COMPLETE,"PRT#1 HBLV COMPLETE",,EXT_H_array[16].04,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_ADDR_H17,,,EXT_H_array[17],"(ExternalAccess := Read/Write)"
ALIAS,,PRT2_HBLV_ONOFF_P_B,"PRT#2 HBLV ON/OFF P.B.",,EXT_H_array[17].00,"(ExternalAccess := Read/Write)"
ALIAS,,PRT2_HBLV_ENABLE,"PRT#2 HBLV ENABLE",,EXT_H_array[17].01,"(ExternalAccess := Read/Write)"
ALIAS,,EXT2_DRAIN_VALVE_OVERRIDE,"EXT#2 Drain Valve Override",,EXT_H_array[17].02,"(ExternalAccess := Read/Write)"
ALIAS,,PRT2_HBLV_COMPLETE,"PRT#2 HBLV COMPLETE",,EXT_H_array[17].04,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_ADDR_H18,,,EXT_H_array[18],"(ExternalAccess := Read/Write)"
ALIAS,,PRT3_HBLV_ONOFF_P_B,"PRT#3 HBLV ON/OFF P.B.",,EXT_H_array[18].00,"(ExternalAccess := Read/Write)"
ALIAS,,PRT3_HBLV_ENABLE,"PRT#3 HBLV ENABLE",,EXT_H_array[18].01,"(ExternalAccess := Read/Write)"
ALIAS,,EXT3_DRAIN_VALVE_OVERRIDE,"EXT#3 Drain Valve Override",,EXT_H_array[18].02,"(ExternalAccess := Read/Write)"
ALIAS,,PRT3_HBLV_COMPLETE,"PRT#3 HBLV COMPLETE",,EXT_H_array[18].04,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_ADDR_H19,,,EXT_H_array[19],"(ExternalAccess := Read/Write)"
ALIAS,,PRT4_HBLV_ONOFF_P_B,"PRT#4 HBLV ON/OFF P.B.",,EXT_H_array[19].00,"(ExternalAccess := Read/Write)"
ALIAS,,PRT4_HBLV_ENABLE,"PRT#4 HBLV ENABLE",,EXT_H_array[19].01,"(ExternalAccess := Read/Write)"
ALIAS,,EXT4_DRAIN_VALVE_OVERRIDE,"EXT#4 Drain Valve Override",,EXT_H_array[19].02,"(ExternalAccess := Read/Write)"
ALIAS,,PRT4_HBLV_COMPLETE,"PRT#4 HBLV COMPLETE",,EXT_H_array[19].04,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_ADDR_H20,,,EXT_H_array[20],"(ExternalAccess := Read/Write)"
ALIAS,,BOTH_TK_FULL,"ALL TANKS ARE FULL STOP TRANSFER PUMP",,EXT_H_array[20].01,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_ADDR_H20.10,,,EXT_H_array[20].10,"(ExternalAccess := Read/Write)"
ALIAS,,SET_REST_ROT_LT,"SET RESET ROTATING LT",,EXT_H_array[20].11,"(ExternalAccess := Read/Write)"
ALIAS,,EXT1_3RD_COOK_COUNTER,"EXT1 3rd Cook Counter",,EXT_H_array[21],"(ExternalAccess := Read/Write)"
ALIAS,,EXT_ADDR_H21.00,,,EXT_H_array[21].00,"(ExternalAccess := Read/Write)"
